codigo_unico,snip,fecha_registro,nombre_inversion,estado,tipo_inversion,programa_pmi,ompi,uf,uei,situacion,decreto_emergencia,cadena_funcional,viabilidad_aprobacion,costo_aprobado,beneficiarios,expediente_tecnico,reg_seguimiento,inicio_ejecucion,fin_ejecucion,inversion_actualizado,sol_controversias,carta_fianza,inver_total,costo_inversion,devengado_acumulado,avance_financiero_acum,saldo,fecha_primerdevengado,fecha_ultimodevengado,seaceobra,seaceconsul,seacebien,seaceserv
2239740,274100,20/09/2013,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LOS NIVELES INICIAL, PRIMARIA Y SECUNDARIA EN LA I.E. 14401 DEL CENTRO POBLADO LLICSA CHICA DEL DISTRITO DE SAPILLICA, PROVINCIA DE AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAPILLICA,UNIDAD FORMULADORA  MUNICIPALIDAD DISTRITAL DE SAPILLICA,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAPILLICA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,26/02/2014,"3,546,342.00",173,SI,SI,10/07/2018,28/05/2022,"9,918,549.66",0.00,0.0,"9,918,549.66","9,918,549.66","4,178,735.23",42.1 %,"5,739,814.43",ABR-2018,DIC-2021,"1contratación de la ejecución de la obra ""Mejoramiento del servicio educativo en los niveles Inicial, primaria y secundaria en la IE. N° 14401 del Centro Poblado Llicsa Chica del distrito de Sapillica, provincia de Ayabaca - Piura, con CUI N° 2239740CONSORCIO SAPILLICA  ( J.P.C. INGENIEROS S.A.C./ BERAKA 0915 SOCIEDAD ANONIMA CERRADA)001- 2021- MDS-GM12/04/20218,137,958.008,137,958.001EJECUCIÓN DE LA OBRA MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LOS NIVELES INICIAL, PRIMARIA Y SECUNDARIA EN LA I.E. 14401 DEL CENTRO POBLADO LLICSA CHICA DEL DISTRITO DE SAPILLICA META: I ETAPA ¿ CONSTRUCCION DE AULAS DE NIVEL PRIMARIO Y SECUNDARIOCONSORCIO LLICSACONTRATO Nº003-2020-MDS/OEC20/02/20204,343,770.004,343,770.00","1Supervisión de la obra: MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LOS NIVELES INICIAL, PRIMARIA Y SECUNDARIA EN LA I.E N° 14401 DEL CENTRO POBLADO LLICSA CHICA DEL DISTRITO DE SAPILLICA, PROVINCIA DE AYABACA ¿ PIURA.CONSORCIO SUPERVISOR LLICSA CHICA002-2021-MDS15/03/2021303,901.00303,901.001CONSULTORIA PARA LA SUPERVISION del Proyecto: Mejoramiento del Servicio Educativo en los Niveles Inicial, Primaria y Secundaria en la I.E. 14401 del Centro Poblado Llicsa Chica del Distrito de Sapillica Meta: I Etapa ¿ Construcción de Aulas de Nivel Primario y Secundario, Construcción de Patio de Formación y Muro de ContenciónCONSORCIO SUPERVISOR YICSA3120/09/2018143,740.00143,740.00",,
2239842,274465,05/10/2013,"MEJORAMIENTO DEL SERVICIO DE EDUCACION INICIAL, PRIMARIA Y SECUNDARIA EN LA IE N14926 SANTIAGO ANTUNEZ DE MAYOLO EL PARTIDOR, DISTRITO DE LAS LOMAS - PIURA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,UF DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN BÁSICA ESPECIAL,19/08/2014,"7,720,550.00","9,182",SI,NO,,,"9,056,913.64",0.00,0.0,"9,056,913.64","9,056,913.64","163,217.5",1.8 %,"8,893,696.14",FEB-2016,JUN-2019,,"1ELABORACION DE EXPEDIENTE TECNICOCONSORCIO EL PARTIDORCONTRATO DE CONSULTORIA DE OBRA N° 001-2016-MDLL14/01/2016144,235.00144,235.00",,
2239858,274521,23/09/2013,"MEJORAMIENTO DE CALLES EN EL  A.H LOS ROBLES EN EL DISTRITO VEINTISEIS DE OCTUBRE, PROVINCIA DE PIURA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UF DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,UEI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,15/10/2014,"2,396,519.00",930,SI,SI,27/08/2019,30/11/2026,"3,356,615.88",0.00,0.0,"3,356,615.88","3,356,615.88","89,850.89",2.7 %,"3,266,764.98",OCT-2015,DIC-2019,,"1ELABORACION DE EXPEDIENTE TECNICO DE MEJORAMIENTO DE LAS CALLES DEL ASENTAMIENTO LOS ROBLES DEL DISTRITO  VEINTISEIS  DE OCTUBRE PROVINCIA PIURA PIURAALBERCA RIOS JHON WILLIAMADS-21-2015-MDVO-CEP (1)17/09/201578,523.0078,523.00",,
2240331,276953,16/10/2013,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA IEI 1137 DE LA URBANIZACION POPULAR NUEVO HORIZONTE DEL DISTRITO DE SULLANA, PROVINCIA DE SULLANA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,20/02/2014,"2,081,771.00",106,SI,SI,22/08/2019,14/07/2022,"3,934,327.01",0.00,0.0,"3,934,327.01","3,934,327.01","57,100.00",1.5 %,"3,877,227.01",SET-2016,DIC-2019,,,,
2240521,277742,23/10/2013,"MEJORAMIENTO DEL SISTEMA DE RIEGO EL TRIUNFO DEL CASERIO SAVILA, DISTRITO DE HUARMACA - HUANCABAMBA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUARMACA,UF DE LA MUNICIPALIDAD DISTRITAL DE HUARMACA,UEI DE LA MUNICIPALIDAD DISTRITAL DE HUARMACA,VIABLE,NO,AGROPECUARIA - RIEGO - INFRAESTRUCTURA DE RIEGO,18/09/2017,"1,474,652.00",100,NO,SI,,,"3,626,675.00",0.00,0.0,"3,626,675.00","3,626,675.00","3,596,575.08",99.2 %,"30,099.91",OCT-2017,AGO-2019,,,"1ADQUISION DE MATERIALES DE FERRETERÍA PARA LA OBRA MEJORAMIENTO DEL SISTEMA DE RIEGO EL TRIUNFO DEL CASERIO SAVILA - DISTRITO DE HUARMACASTEEL NORT E.I.R.L.8412/04/201961,573.0061,573.001ADQUISICIÓN DE TUBERIA HDPE,PVC,VALVULAS Y ACCESORIOS  PARA LA SEGUNDA ETAPA DE LA OBRA MEJORAMIENTO DEL SISTEMA DE RIEGO EL TRIUNFO, CASERIO DE SAVILACONSORCIO HUARMACA07909/10/20181,431,000.001,431,000.001CEMENTO PORTLAND TIPO I X 42.50 kgJUNIOR CARMELO S.A.C.02917/04/201877,600.0077,600.001ADQUISICIÓN DE CEMENTO PORTLAND TIPO I (4000 MIL BOLSAS) PARA LA OBRA MEJORAMIENTO DEL SISTEMA DE RIEGO EL TRIUNFO DEL CASERIO DE SÁBILA DEL DISTRITO DE HUARMACA DE LA PROVINCIA DE HUANCABAMBA, REGION PIURACOMERCIAL GIAMPIER S.A.C.29019/12/201788,000.0088,000.001ADQUISICIÓN DE MATERIALES E INSUMOS (ACERO, CLAVOS, MALLA GALLINERO, ALAMBRE Y CALAMINA) PARA LA OBRA ¿MEJORAMIENTO DEL SISTEMA DE RIEGO EL TRIUNFO DEL CASERIO SAVILA DEL DISTRITO DE HUARMACA-HUANCABAMBA-PIURA¿.JUNIOR CARMELO S.A.C.28919/12/201777,000.0077,000.001ADQUISICIÓN DE MATERIALES (TUBERÍA Y ACCESORIOS) PARA LA OBRA ¿MEJORAMIENTO DEL SISTEMA DE RIEGO EL TRIUNFO DEL CASERÍO DE SÁVILA DEL DISTRITO DE HUARMACA DE LA PROVINCIA DE HUANCABAMBA, REGIÓN PIURA¿ROCA PLAST SRL06-201823/02/2018202,700.00202,700.00",
2240564,277942,25/10/2013,"INSTALACION DEL ESPACIO PUBLICO DE RECREACION ACTIVA EN EL CASERIO LA PEDRERA DEL DISTRITO DE SALITRAL, PROVINCIA DE SULLANA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UEMDNA DE LA MUNICIPALIDAD DISTRITAL DE SALITRAL,VIABLE,NO,CULTURA Y DEPORTE - DEPORTES - INFRAESTRUCTURA DEPORTIVA Y RECREATIVA,07/11/2013,"564,286.09","6,528",SI,SI,01/03/2016,01/09/2016,"513,477.4",0.00,0.0,"513,477.4","513,477.4","513,477.4",100 %,0.00,MAY-2016,FEB-2017,"1INSTALACION DEL ESPACIO PUBLICO DE RECREACION ACTIVA EN EL CASERIO LA PEDRERA DEL DISTRITO DE SALITRAL - SULLANA CODIGO SNIP 277942ARMANDO VIDAL VILLALTA ING. EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA002-201625/02/2016477,802.00477,802.00",,,
2240612,278196,07/11/2013,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL,PRIMARIA Y SECUNDARIA EN LA I.E. 14426 ,CENTRO POBLADO DE TOCLLAPITE,DISTRITO HUANCABAMBA, PROVINCIA DE HUANCABAMBA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UF DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE HUANCABAMBA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN SECUNDARIA,24/04/2014,"5,018,705.00","3,940",SI,NO,01/01/2021,30/11/2021,"7,903,149.2",0.00,0.0,"7,903,149.2","7,903,149.2","107,148.72",1.4 %,"7,796,000.48",MAR-2016,DIC-2018,,"1Contratación del Servicio de Consultoría de Obra para la Elaboración del Estudio a Nivel de Expediente Técnico Definitivo del Proyecto: Mejoramiento de los Servicios de Educación Inicial, Primaria y Secundaria en la I.E. N° 14426, Centro Poblado de Tocllapite, del Distrito y Provincia de Huancabamba ¿ PiuraROSAS LEON ALAIN OMAR110/01/201861,278.0061,278.001MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL,PRIMARIA Y SECUNDARIA DE I.E 14426 C.P TOCLLAPITE DISTRITO Y PROVINCIA DE HUANCABAMBAVARGAS DEL CASTILLO MIRKO ANTONIO1720/08/201576,535.0076,535.00",,
2241082,279956,20/11/2013,"MEJORAMIENTO DEL SISTEMA DE RIEGO DEL CANAL HUALANGA DEL CENTRO POBLADO BELLAVISTA DE CACHIACO, DISTRITO DE PACAIPAMPA - AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PACAIPAMPA,DIVISION DE INFRAESTRUCTURA Y SERVICIOS  TECNICOS,UEI DIVISION DE INFRAESTRUCTURA Y DESARROLLO URBANO RURAL,VIABLE,NO,AGROPECUARIA - RIEGO - INFRAESTRUCTURA DE RIEGO,16/12/2013,"1,625,724.00",255,SI,SI,,,"2,275,156.6",0.00,0.0,"2,275,156.6","2,275,156.6","2,240,899.47",98.5 %,"34,257.12",NOV-2017,AGO-2018,,"1SERVICIO DE CONSULTORIA PARA LA SUPERVISION DE LA OBRA MEJORAMIENTO DEL SISTEMA DE RIEGO DEL CANAL HUALANGA DEL CENTRO POBLADO BELLAVISTA DE CACHIACO, DISTRITO DE PACAIPAMPA - AYABACA - PIURAVALE INGENIEROS CONSULTORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA17-2017-MDP-A12/10/2017178,700.00178,700.00","1CONTRATACIÓN DE MATERIALES PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SISTEMA DE RIEGO DEL CANAL HUALANGA DEL CENTRO POBLADO BELLAVISTA DE CACHIACO, DISTRITO DE PACAIPAMPA ¿ AYABACA- PIURABAYONA PINGO FELIX AUGUSTO366-201706/11/201797,897.0097,897.001CONTRATACIÓN DE MADERA PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SISTEMA DE RIEGO DEL CANAL HUALANGA DEL CENTRO POBLADO BELLAVISTA DE CACHIACO, DISTRITO DE PACAIPAMPA ¿ AYABACA- PIURA¿,CONSORCIO PACAIPAMPA20-201726/10/2017115,655.00115,655.001CONTRATACIÓN DE CEMENTO  PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL INICIAL Y PRIMARIO EN LA I.E N°15371 DE LA LOCALIDAD DE MARAY DE MATALACAS, DISTRITO DE PACAIPAMPA -AYABACA-PIURA""CONSTRUCTORA SAN SEBASTIAN PIURA SOCIEDAD ANONIMA CERRADA - CONSTRUCTORA SAN SEBASTIAN PIURA S.A.C.337-201723/10/201739,676.0039,676.001CONTRATACIÓN DE AGREGADOS DE CONSTRUCCIÓN PARA LA EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DEL SISTEMA DE RIEGO DEL CANAL HUALANGA DEL CENTRO POBLADO BELLAVISTA DE CACHIACO, DISTRITO DE PACAIPAMPA ¿ AYABACA- PIURANEIRA CALLE SEGUNDO HORACIO21-2017-abast-mdp27/10/2017397,931.00397,931.002CONTRATACION DE CEMENTO PARA LA EJECUCION DE LA OBRA MEJORAMIENTO DEL SISTEMA DE RIEGO DEL CANAL HUALANGA DEL CENTRO POBLADO BELLAVISTA DE CACHIACO, DISTRITO DE PACAIPAMPA - AYABACA - PIURACOMERCIAL BRICENO EIRL19-2017-MDP-ABS24/10/2017334,153.00334,153.00","1TRANSPORTE DE MATERIALES  PACAIPAMPA-OBRANEIRA CALLE SEGUNDO HORACIO22-2017-MDP-ABAST09/11/2017394,052.00350,480.002TRANSPORTE DE MATERIALES PIURA-PACAIPAMPANEIRA CALLE SEGUNDO HORACIO22-2017-MDP-ABAST09/11/2017394,052.0043,572.00"
2241211,280563,25/11/2013,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA IE 14136 DEL CASERIO PELINGARA, DISTRITO DE LAS LOMAS - PIURA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,UF DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,UEI DE LA MUNICIPALIDAD DISTRITAL DE LAS LOMAS,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN BÁSICA ESPECIAL,06/12/2013,"2,081,476.00",724,SI,NO,,,"2,652,039.95",0.00,0.0,"2,652,039.95","2,652,039.95","19,981.9",0.8 %,"2,632,058.05",JUL-2018,JUN-2019,,,,
2241435,281442,03/12/2013,"INSTALACION DEL SERVICIO DE SANEAMIENTO DEL SECTOR BUENOS AIRES DEL DISTRITO DE SALITRAL, PROVINCIA DE SULLANA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UEMDNA DE LA MUNICIPALIDAD DISTRITAL DE SALITRAL,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO RURAL,03/07/2014,"1,759,216.00","1,440",SI,SI,15/05/2018,06/12/2021,"2,517,886.85",0.00,0.0,"2,517,886.85","2,517,886.85","2,496,181.47",99.1 %,"21,705.37",SET-2015,SET-2019,"1INSTALACION DEL SERVICIO DE SANEAMIENTO DEL SECTOR BUENOS AIRES DEL DISTRITO DEL DISTRITO DE SALITRAL PROVINCIA DE SULLANA PIURA CODIGO SNIP 281442JH CONSTRUCCIONES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA06-2018-MDS/A10/12/20182,355,887.002,355,887.00","1CONSULTORIA PARA LA SUPERVISION DE OBRASANTAMARIA LLONTOP JOSE WALTHER37-201804/12/2018129,990.00129,990.00",,
2241437,281452,03/12/2013,"MEJORAMIENTO DE LAS CALLES EN EL A.H. VILLA PERU CANADA EN EL DISTRITO DE PIURA, PROVINCIA DE PIURA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UEI DE LA MUNICIPALIDAD DISTRITAL DE VEINTISEIS DE OCTUBRE,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,13/01/2014,"6,382,386.00","4,215",SI,SI,20/05/2019,06/12/2022,"9,083,837.85",0.00,0.0,"9,083,837.85","9,083,837.85","8,520,957.78",93.8 %,"562,880.07",JUN-2015,DIC-2021,"1EJECUCION DE OBRA: MEJORAMIENTO DE LAS CALLES EN EL A.H. VILLA PERU  CANADA EN EL DISTIRTO DE PIURA, PROVINCIA DE PIURACONSORCIO JM-260017-2019-MDVO15/11/20196,873,533.006,873,533.00","1SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISIÓN DE LA EJECUCIÓN DE LA OBRA: MEJORAMIENTO DE LAS CALLES EN EL A.H. VILLA PERÚ CANADÁ EN EL DISTRITO DE VEINTISÉIS DE OCTUBRE, PROVINCIA DE PIURA - PIURA, CUI N° 2241437CONSORCIO SUPERVISOR PIURA0015-2019-MDVO-CS15/11/2019270,000.00270,000.001CONTRATACION DE LOS SERVICIOS DE CONSULTORIA DE OBRA DENOMINADA:  MEJORAMIENTO DE LAS CALLES EN EL AA.HH. VILLA PERU CANADA EN EL DISTRITO DE PIURA, PROVINCIA DE PIURA - PIURAALBERCA RIOS JHON WILLIAMSN ADS N°00916/06/201582,698.0082,698.00",,
2241599,282195,10/12/2013,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA DE LA I.E 15196 DEL CASERIO CHUTUQUE, DISTRITO DE CRISTO NOS VALGA - SECHURA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,UF DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,02/05/2014,"1,994,228.00",759,SI,SI,,,"2,075,697.13",0.00,0.0,"2,075,697.13","2,075,697.13","14,500.00",0.7 %,"2,061,197.13",ABR-2019,ABR-2019,,,,
2241627,282284,10/12/2013,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL DE LA IE 726 DEL CASERIO CHUTUQUE, DISTRITO DE CRISTO NOS VALGA - SECHURA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,UF DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,UEI DE LA MUNICIPALIDAD DISTRITAL DE CRISTO NOS VALGA,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN INICIAL,07/10/2014,"938,815.58",219,SI,SI,,,"1,227,047.51",0.00,0.0,"1,227,047.51","1,227,047.51","26,825.00",2.2 %,"1,200,222.51",FEB-2019,ABR-2019,,,,
2241665,282436,11/12/2013,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL AA.HH. RODOLFO SANCHEZ TORRES, DISTRITO DE EL ALTO - TALARA - PIURA",ACTIVO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE EL ALTO,SUBGERENCIA DE FORMULACION DE PROYECTOS,UEI DE LA MUNICIPALIDAD DISTRITAL DE EL ALTO,VIABLE,NO,TRANSPORTE - TRANSPORTE URBANO - VÍAS URBANAS,12/02/2014,"825,951.62",310,SI,NO,22/10/2018,20/12/2018,"912,370.97",0.00,0.0,"912,370.97","912,370.97","910,317.71",99.8 %,"2,053.26",JUL-2016,AGO-2019,"1MEJORAMIENTO DEL SERVICIO  DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL AA.HH RODOLFO SÁNCHEZ, DISTRITO DE EL ALTO - TALARA - PIURACONSTRUCTORA MEGGA DEL PERU E.I.R.L.009-2018/GA-OEC/MDEA08/11/2018849,649.00849,649.00",,,
2241813,283019,17/12/2013,"MEJORAMIENTO DE LA OFERTA DEL SERVICIO EDUCATIVO EN LA I.E  N 15141  DE LA LOCALIDAD TOJAS, DISTRITO DE PACAIPAMPA - AYABACA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PACAIPAMPA,DIVISION DE INFRAESTRUCTURA Y SERVICIOS  TECNICOS,UEI DIVISION DE INFRAESTRUCTURA Y DESARROLLO URBANO RURAL,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,28/01/2014,"3,656,312.00","1,733",SI,SI,,,"7,140,224.82",0.00,0.0,"7,140,224.82","7,140,224.82","60,300.00",0.8 %,"7,079,924.82",AGO-2017,MAY-2021,,,,
2242158,284423,10/01/2014,"MEJORAMIENTO DEL SERVICIO DE EDUCACION DE LA I.E. 15143 DEL CASERIO PEDREGAL CHICO, DISTRITO DE CATACAOS - PIURA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE CATACAOS,UF DE LA MUNICIPALIDAD DISTRITAL DE CATACAOS,UEI DE LA MUNICIPALIDAD DISTRITAL DE CATACAOS,VIABLE,NO,EDUCACIÓN - EDUCACIÓN BÁSICA - EDUCACIÓN PRIMARIA,23/09/2014,"5,913,041.00","2,495",NO,NO,,,"5,913,041.00",0.00,0.0,"5,913,041.00","5,913,041.00","16,175.00",0.3 %,"5,896,866.00",OCT-2018,OCT-2018,,,,
2242540,285975,29/01/2014,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO  EN EL A.H. TUPAC AMARU DEL DISTRITO DE BELLAVISTA, PROVINCIA DE SULLANA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE BELLAVISTA - SULLANA,UF DE LA MUNICIPALIDAD DISTRITAL DE BELLAVISTA,UEI DE LA MUNICIPALIDAD DISTRITAL DE BELLAVISTA,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,28/11/2014,"1,605,148.00","1,660",SI,SI,05/03/2018,30/05/2019,"2,477,215.91",0.00,0.0,"2,477,215.91","2,477,215.91","2,421,692.62",97.8 %,"55,523.29",ABR-2018,MAR-2019,"1AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA Y ALCANTARILLADO EN EL A.H. TUPAC AMARU DEL DISTRITO DE BELLAVISTA - SULLANA - PIURACONSORCIO TUPAC AMARU108/03/20182,351,776.002,351,776.00",,,
2242561,286060,30/01/2014,"AMPLIACION, MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO EL HIGUERON, DISTRITO DE SAN MIGUEL DE EL FAIQUE - HUANCABAMBA - PIURA",ACTIVO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,UF DE LA MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE EL FAIQUE,VIABLE,NO,SANEAMIENTO - SANEAMIENTO - SANEAMIENTO URBANO,05/03/2014,"2,014,264.00",615,SI,SI,,,"2,817,114.8",0.00,0.0,"2,817,114.8","2,817,114.8","192,619.24",6.8 %,"2,624,495.55",NOV-2015,OCT-2020,,,,
2242826,287111,12/02/2014,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE VIDEO VIGILANCIA DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO SAN MIGUEL DE PIURA, PROVINCIA DE PIURA - PIURA",CERRADO,PROYECTO DE INVERSION,NO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UF DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE PIURA,VIABLE,NO,ORDEN PÚBLICO Y SEGURIDAD - ORDEN INTERNO - SEGURIDAD VECINAL Y COMUNAL,21/04/2016,"4,341,512.00","156,830",SI,SI,01/06/2018,12/11/2018,"5,193,281.64",0.00,0.0,"5,193,281.64","5,193,281.64","5,117,596.66",98.5 %,"75,684.97",SET-2017,AGO-2020,"1CONTRATACION DE EJECUCION DEL PROYECTO MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE VIDEO VIGILANCIA DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO SAN MIGUEL DE PIURA  PROVINCIA DE PIURAESCALANTE GRANDA RICHARD EDWRSAS-6-2018-CS/MMP (1)16/10/20184,726,093.004,726,093.00","1CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE OBRA: MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE VIDEO VIGILANCIA DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO SAN MIGUEL DE PIURA, PROVINCIA DE PIURA - PIURAQUINONES TROYA LUIS RODOLFOAS-2-2018-CS-SUP.OBRA/MPP (1)25/05/2018170,000.00170,000.00",,
2243182,288528,28/02/2014,"MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SULLANA, PROVINCIA DE SULLANA - PIURA",CERRADO,PROYECTO DE INVERSION,SI,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SULLANA,VIABLE,NO,ORDEN PÚBLICO Y SEGURIDAD - ORDEN INTERNO - SEGURIDAD VECINAL Y COMUNAL,06/11/2015,"9,879,749.00","200,161",SI,SI,17/05/2018,07/04/2023,"10,061,674.27",0.00,0.0,"10,061,674.27","10,061,674.27","9,935,496.22",98.7 %,"126,178.04",OCT-2016,MAY-2021,"1CONTRATACION DE LA EJECUCION DE LA OBRA DENOMINADA: MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SULLANA-PIURA. CODIGO SNIP N 288528CONSORCIO SULLANA SEGURACONTRATO 008-2018-MPS-CS.27/04/20189,318,517.009,318,517.00","1SUPERVISION DE OBRA MEJORAMIENTO DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE SULLANA, PROVINCIA DE SULLANA, CODIGO SNIP N 288528CONSORCIO SUPERVISOR SULLANA - TECCONTRATO 019-2018-MPS-SGL09/07/2018185,250.00185,250.00",,
