nombre,n_informes,region
LUIS CUBA MELLADO,0,cusco
EDITH OBDULIA APARICIO MENDOZA,0,cusco
EVELYN ARAMBURU CORNEJO,0,cusco
SORAYA ALEJANDRINA LA FUENTE PENA,0,cusco
JOEL ALVAREZ OCHOA,0,cusco
LUIS ROBER CORRALES FUENTES,0,cusco
CARMEN ROSA QUIRITA BEJAR,4,cusco
JOHN RONY FARFAN VILLENA,0,cusco
FERNANDO PARI QUISPE,5,cusco
FANY ELVIRA DIAZ DEL MAR,3,cusco
ALEX MANUEL JALIXTO PAUCAR,0,cusco
NERY TTITO LLAMOCCA,0,cusco
JAVIER ALEGRE NUNEZ,1,cusco
SERGIO TACO CORREDOR,1,cusco
MIGUEL AUKGAPURU GOMEZ,0,cusco
FIDEL TARCO QUISPE,1,cusco
JESUS QUISPE FERNANDEZ,1,cusco
WILBERT SALGADO QUISPE,0,cusco
PERCY BELARMINO ALZAMORA CASTILLO,0,cusco
ROBERTO CARLOS ZEBALLOS TAPIA,0,cusco
JORGE ANTONIO SANCHEZ CARDENAS,8,cusco
ROBERTO CHINO PARI,0,cusco
EULOGIO APAZA MARTINEZ,0,cusco
VITALIANO VARGAS TRUJILLO,0,cusco
JULIAN URQUIZO PEREZ,0,cusco
LUCHO TARCO BARRIOS,0,cusco
OSMAN DAVID PENA PINEDO,0,cusco
ABDY BRAVO QUISPE,0,cusco
RAUL SANCHEZ TAGLE,1,cusco
ABEL JUSTINO PINARES GAMARRA,0,cusco
CARLOS MARTIN VALDIVIESO GARCIA,3,cusco
LUCIA AGRIPINA RAMOS CHURA,0,cusco
YURI ESCALANTE SUTTA,0,cusco
UBALDINO FERNANDEZ VASQUEZ,0,cusco
AQUILINO GAVANCHO RAMOS,0,cusco
MARIO CHAMPI CONDORI,3,cusco
LINO PIMENTEL DE LA CRUZ,0,cusco
MARTIN MUNDACA HUARANCCA,0,cusco
VICTOR ALVAREZ CJULA,0,cusco
EDDY OBREGON CORNEJO,1,cusco
CARLOS SAAVEDRA GUARNIZO,0,cusco
SIMON JUAN MERINO ROJAS,0,cusco
JAIME ROBERTO SANCHEZ GUZMAN,0,cusco
MARGOT JESSICA VARGAS ALMANZA,0,cusco
MANUEL QUISPE ACUNA,5,cusco
PERCY BELARDINO ALZAMORA CASTILLO,0,cusco
FRANCISCO LEON RAMIREZ,1,cusco
MARTHA CCAHUAY AZURZA,0,cusco
HERNAN CUNO SONCCO,0,cusco
RAUL ALBERTO PEZUA ARANIBAR,0,cusco
RAMIRO GORDILLO QUISPE,0,cusco
WALTER MARCIAL VILLASANTE SARAVIA,1,cusco
ROXANA APARICIO CAMANI,0,cusco
MARIO FREDDY PIMENTEL FRISANCHO,0,cusco
GRACIELA AMAUT OJEDA,0,cusco
AMERICO LEON NUNEZ,1,cusco
ALEXIS PIZARRO ESQUIVEL,0,cusco
EDWIN CAYLLAHUA VIZA,0,cusco
SAUL CANTERO RODRIGUEZ,0,cusco
YAROVI LOAYZA PORCEL,0,cusco
FELIPE ROSAS DONAYRE,1,cusco
JULIO CESAR ZAMALLOA CHOQUE,0,cusco
VICTOR GIL GONZALES,7,cusco
JULIO CESAR MENDOZA BLANCO,1,cusco
ROCIO AMPUERO ORCCOTOMA,0,cusco
DARIO CANAL ROMERO,0,cusco
WENCESLAO GASTANAGA FIGUEROA,0,cusco
EMETERIO ALIAGA HANCCO,0,cusco
BERTHA DELGADO DE MONTALVO,0,cusco
JOSE SANTA CRUZ QUISPE,5,cusco
HECTOR RAUL VALENCIA DELGADO,0,cusco
JUAN ANGEL SUCAPUCA FLORES,0,cusco
MAYUMI CCORIMANYA AQUINO,0,cusco
LUZ MARINA PUGA PILLCO,0,cusco
GILMER PORFIRIO CERVANTES LLANOS,0,cusco
CESAR CASTILLO MAMANI,3,cusco
JHON MAR GIL,8,cusco
EDWIN CHAVEZ CARDENA,3,cusco
FRANCLIN AGUILUZ TAPARA TACO,0,cusco
SILVIO LAURA TORRES,0,cusco
CLAUDIA MACEDO FLORES,0,cusco
YERY ZULEMA LARA USCAPI,0,cusco
JESUS ELEAZAR YUCRA HUACASI,0,cusco
DELIA CHACMANI JIMENEZ,0,cusco
EUSTACIO PAZ BARRIENTOS,0,cusco
NOE CARRASCO CANDIA,0,cusco
MARCELINA QUISPE YUPANQUI,0,cusco
ANTONIO SORIA BERDEJO,0,cusco
MARCO JULIO CHAVEZ ALZAMORA,1,cusco
EDMUNDO HERMOGENES MAYORGA RODRIGUEZ,0,cusco
EUCLIDES ALVIZURI CHUCHON,0,cusco
ALEXANDER PAULLO DEL POZO,0,cusco
ROXANA REYNOSO GUILLEN,0,cusco
FLORENTINO AQUINO QUISPE,0,cusco
YUVER GENARO CARRASCO HUAMAN,0,cusco
JAVIER PUMA QUISPE,4,cusco
VICTOR ESPINOZA CACERES,8,cusco
ROBERT JOHN TAPARA ERINQUEZ,0,cusco
WILLIAM MUJICA DE LA COLINA,0,cusco
ANITA DIAZ ZIGNAIGO,0,cusco
GUSTAVO PARIGUANA SAIRE,0,cusco
RENATO GAMONAL REZZA,1,cusco
EDWIN LOZANO CORAHUA,0,cusco
MARIA DEL CARMEN ASTETE ORDONEZ,0,cusco
HED CAITUIRO VALENZUELA,0,cusco
YUBRIEL HERRERA CENTENO,0,cusco
CARLOS ZUZUNAGA PORTILLA,0,cusco
RAUL FIGUEROA HUAMANI,0,cusco
AMILCAR HUACAC PAULLO,0,cusco
JORGE LUIS OLAZABAL RODRIGUEZ,0,cusco
LENITH YSABEL MUGURUZA CHUJUTALLI,0,cusco
YANET PUMA RAFAELE,0,cusco
JOEL PALOMINO FIGUEROA,0,cusco
HENRY AUGUSTO DUENAS DUENAS,1,cusco
MIGUEL ANGEL MATEOS VILLENA,0,cusco
CINTIA CACERES GALLEGOS,0,cusco
PERCY CHOQUEHUANCA MACEDO,0,cusco
GIOVANNA MERCEDES ZANS PEREZ,2,cusco
MARIBEL GUTIERREZ PALOMINO,2,cusco
EDWIN CHAUCA ATAU,0,cusco
ELOY CALDERON CONCHA,0,cusco
MARIA SANDRA PAULLO RODRIGUEZ,0,cusco
ANTONIO LADISLAO PINEDO ORTIZ,1,cusco
MARIO CONCEPCION LUNA QUISPE,0,cusco
MIGUEL ANGEL ALTAMIRANO GAMARRA,0,cusco
CARLOS ISIDRO ESPINOZA YABAR,0,cusco
FREDDY HIDALGO ZAMALLOA,0,cusco
LUIS ALBERTO CAMBAR BOCANEGRA,0,cusco
FREDY NIETO GAMBOA,0,cusco
OSCAR TORRES QUISPE,1,cusco
RAUL EDILBERTO MAMANI QUISPE,2,cusco
DAVID BARRIENTOS CASTILLO,1,cusco
YOLY LUDENA ZEVALLOS,0,cusco
JANET MORMONTOY PRADO,0,cusco
LUIGI URETA URETA LUNA,0,cusco
LUZ MARINA VASQUEZ CCARHUARUPAY,0,cusco
ANGEL RAUL FRANCO PINZON,0,cusco
MENDEL JAUREGUI PEREZ,2,cusco
WILFREDO DEL CARPIO CHOQUE,0,cusco
NIEVES PUMA MANCO,0,cusco
EMILIANO CONDORI TACURI,0,cusco
HUGO BLANCO TAPIA,0,cusco
RAUL APAZA MENESES,0,cusco
EDGAR VICENTE QUINTANILLA OLIVERA,0,cusco
ANDRE JHOSUE SANCHEZ PUMA,0,cusco
CARLOS BERNAL ZARATE,0,cusco
MILTON PUMAJULCA BENITES,0,cusco
JORGE RENE ALVAREZ MENDOZA,1,cusco
WILLIAM RIVAS VEGA,1,cusco
ANDRE JOSHUE SANCHEZ PUMA,0,cusco
PLINIO HECTOR PACHECO PONCE,0,cusco
KATHERINE ASTRID LLERENA TORREBLANCA,0,cusco
ALEJANDRO CCURO OLAVE,0,cusco
ERNESTO DELGADO OLIVERA,0,cusco
HENRY SALGADO VALENZUELA,2,cusco
DIANA FLORES SALAS,2,cusco
OFELIA QUISPE CABEZA,1,cusco
ALEX DUENAS ALAGON,0,cusco
VLADIMIR VALENCIA PENA,0,cusco
YONATHAN ISAIAS CORTEZ GALDO,0,cusco
EDILBERTO ZELA VERA,3,cusco
PILAR HERMOZA ARMUTO,0,cusco
GLADYS ROBERTINA ALVAREZ MUNOZ,0,cusco
JUAN GUZMAN FIGUEROA,5,cusco
DINA JIMENEZ RODRIGUEZ,0,cusco
HIPOLITO SUICCO CANCHI,2,cusco
MILTON CONDORI JIHUALLANCA,0,cusco
EDGAR ROMERO DIAZ,1,cusco
NESTOR LAURA DURAND,0,cusco
FRANGOIS BRIGTON MAMANI,0,cusco
ALEJANDRO JESUS SANTAYANA JERI,0,cusco
RICHAR QUISPE SOTO,4,cusco
JOSE CARLOS VIDAL OROSCO,0,cusco
JORGE FARFAN VEGA,2,cusco
BENERICTO CCANA PALOMINO,0,cusco
GERMAN SANTOYO ROJAS,0,cusco
WILLIAM SALAS RODRIGUEZ,4,cusco
JUAN CARLOS LIZARRAGA MORALES,3,cusco
CARLOS RAUL MEDINA ZEGARRA,2,cusco
ATILIO MOLERO ESCOBAR,0,cusco
OSCAR VALIENTE CASTILLO,0,cusco
RAUL RODRIGO GUEVARA HUARCAYA,0,cusco
JUAN ALBERTO GALLEGOS LECCA,0,cusco
ALEX ALBERTO ILLA HIHUALLANCCA,0,cusco
RAMON FIGUEROA MUJICA,0,cusco
JOHN PAUL RIVERA DEL CARPIO ALARCON,0,cusco
WALTER ORLANDO MORI PINEDO,3,cusco
EDGAR ROQUE SUCASACA,0,cusco
ANGEL FRANCISCO AVILA VEJARANO,4,cusco
SAUL CONDORI CARI,0,cusco
LILIAN CACERES ALLENDE,1,cusco
HENRY BEJAR COLLCARDENAS,0,cusco
ANGEL CHAVEZ VARGAS,1,cusco
ADRIAN VARGAS ENCISO,0,cusco
CESAR WILLINGTON CONTRERAS HUAMAN,0,cusco
DANIEL ALCIDES AYTI TITO,0,cusco
MARIO TACURI CHOQUEHUANCA,1,cusco
RICHARD ALVARO ITURRIAGA LUNA,0,cusco
AMADOR HUALLPA MERMA,1,cusco
DAVID OLGER SANOMAMANI CHAMPI,0,cusco
MARLENI SALCEDO TTITO,1,cusco
NANCY J ASCONA SULCA,0,cusco
GARY HERLAN HUARCAYA QUILLILLI,0,cusco
LUCHO SALCEDO CACERES,0,cusco
MIGUEL HUAMAN PALOMINO,1,cusco
CARLOS DAVILA FERNANDEZ,1,cusco
DAVID MATIAS FLORIAN,0,cusco
CECILIA MOLINARI ELIAS,2,cusco
AICSA PEREZ TIJERO,0,cusco
JOHN PAVEL TRIVENO RAMOS,0,cusco
KATHYA MAMANI SOTO,0,cusco
SABINO ROQUE CHOCCATA,0,cusco
PATRICIA SOTO CCOLLANA,0,cusco
JUAN ELEUTERIO HUANCA LLASAC,0,cusco
LAURA CORNEJO CALA,0,cusco
GASPAR ESCALANTE CUNO,0,cusco
CARLOS HILDAURO ALFARO JIMENEZ,0,cusco
JOAQUIN HUGO LOAIZA ESPEJO,0,cusco
DAVID SANCHEZ SEGOVIA,0,cusco
GUIDO GIRALDO ALENCASTRE,0,cusco
JHONATAN ROMA ALVAREZ,0,cusco
ERICKA LOPEZ HERRERA,0,cusco
MEDRANO RUSBETH YUCRA,0,cusco
JERI GODOY GUIDO BENJAMIN,4,cusco
JUAN JOSE RAMIREZ APARCANA,1,cusco
RUBEN MAYTA LARICO,0,cusco
NORDT MIGUEL SALAS MENDOZA,0,cusco
RAMIRO SALAS ALVAREZ,2,cusco
JULIO HECTOR IRRARAZABAL PAREDES,0,cusco
FREDY HUARILLOCLLA AYQUE,1,cusco
PEDRO AMILCAR PUMA URRUTIA,0,cusco
KARLA AYMITUMA QUISPE,0,cusco
FIORELLA INOCENCIO ESPINOZA,0,cusco
JHON DANTE APAZA QUISPE,0,cusco
JHON CHARLES HUACAC FUENTES,0,cusco
OCTAVIO TAPARA MACUA,0,cusco
LINO MERCADO CCORIMANYA,0,cusco
ADRIAN SERGIO MERCADO VALDIVIA,0,cusco
GENIX ANDERSON PALLERCO CASTRO,0,cusco
BENITO FELIPE MAQUERA,1,cusco
IGOR PALOMINO ILLA,0,cusco
JAIRO WILFREDO PUENTE DE LA VEGA CHAVEZ,0,cusco
MARIA MERCEDES ROZAS GONZALES,0,cusco
JORGE HERNAN TORRES ARZUBIALDE,0,cusco
WALTER LLACTAHUAMANI SURQUISLLA,0,cusco
YESENIA ERIKA HUAYTA CANCHARI,0,cusco
MADELEYNE LIMA UMERES,0,cusco
LUIS DUENAS GAYONA,0,cusco
HILARIO HUAMAAN CURASCO,0,cusco
JUAN ELMER MOSCOSO MUNOZ,0,cusco
VICTOR LOPEZ DURAND,5,cusco
ANTONIA MIRANDA AYERBE,0,cusco
ROLANDO HUILCA MENDIVIL,0,cusco
ANTONIA TTITO ESCALANTE,0,cusco
YARIV GONZALES BACA,0,cusco
FERNANDO ZAMBRANO MORA,3,cusco
YULIOS CAMPANA RICALDE,1,cusco
EDITH CIRILA MERCADO RODRIGUEZ,0,cusco
ELVIS DAVID PENA CORRALES,0,cusco
MARCO ANTONIO GARAY CAVIEDES,1,cusco
MARIBEL PANIORA GARCIA,0,cusco
ENRIQUE MANUEL CASTELO TAMAYO,0,cusco
OSWALDO BEJAR ALAGON,1,cusco
ELVA GUEVARA MARCES,0,cusco
FIDEL UBALDO AMARU AMARU,0,cusco
BARTOLOME ERNESTO PALMA ESCALANTE,0,cusco
MIJAIL DANTE LLAMACPONCCA OROS,0,cusco
JHENIPHER HUAMAN MEJIA,0,cusco
ALDO DANILO FLORES VEGA,0,cusco
EMILIANO ANAYA JURADO,0,cusco
MIREYA JULIETA SALOMA AUQUIPATA,1,cusco
JIM CARDENAS RODRIGUEZ,4,cusco
LUIS ROJAS CONTRERAS,9,cusco
PETER MILTON CERRILLO PEZO,0,cusco
MARTIN CORONA VILLAFUERTE,3,cusco
ZICMAR SEQUEIROS BOZA,0,cusco
YVET NAURAY FLORES,0,cusco
CARLOS QUISPE COLLADO,2,cusco
FREDY HANS MUJICA GUTIERREZ,0,cusco
NATALI LOPEZ CABRERA,0,cusco
RAUL ELIAS SALAS LAZO,0,cusco
UBALDO MAXIMO GOMERO DAVILA,0,cusco
EDWIN GERALDO VILLAVICENCIO ESCATE,0,cusco
FREDDY PAREDES MANSILLA,0,cusco
JOSE FELIPE AZPILCUETA CARBONELL,0,cusco
KELLY CERPA CRUZ,0,cusco
MATILDE SORIA AGUILAR,0,cusco
ROGER QUISPE QUISPE,3,cusco
RICHARD OSCAR MITMA HUAMANI,0,cusco
VICTOR ORELLANA AYLAS,0,cusco
CARLOS ORLANDO APARI ORELLANA,0,cusco
WILBER PRADO VASQUEZ,2,cusco
EDITH GALDOS DUENAS,0,cusco
FIDEL MARCOS FARFAN RIMACHI,0,cusco
ANTONI PARRA SULLCACORI,0,cusco
DANILA FLORES PARO,0,cusco
HIGIDIO HONORIO HUILLCA MAMANI,0,cusco
OSWALDO FUENTES MACEDO,0,cusco
LUIS JUSTINO LIZARRAGA VALENCIA,0,cusco
ANGEL AQUEPUCHO CARRASCO,0,cusco
RAUL NICOLAS CCOPA QUISPE,0,cusco
RUNEY LEONED HUARCA MERMA,0,cusco
REIMER MAXIMO ALANIA VELASQUEZ,1,cusco
HENRY ANGULO YEPEZ,0,cusco
EDGAR LATORRE ZEGARRA,0,cusco
DANET ALINA SANCHEZ CIPRIAN,0,cusco
EDY IVAN BUSTOS HUILLCA,2,cusco
ELIEZER BACA SOSA,0,cusco
JOSE PINARES VALENCIA,1,cusco
MIRTHA J QUISPE VASQUEZ,2,cusco
HECTOR ROLANDO NUNEZ BUENO,0,cusco
JULIA NINOWSKA FLORES BOZA,1,cusco
ALEJANDRO GUSHIKEN SALAS,0,cusco
MIRIAN CALLANAUPA MESCO,0,cusco
MIGUEL ANGEL TEVES URRUTIA,0,cusco
YANET TOLEDO TUPACYUPANQUI,0,cusco
DANILO HILARIO SALAS VIZCARRA,1,cusco
PAULO CESAR VARGAS CAMPOS,0,cusco
RICARDO GRADILLERT CARDENAS,0,cusco
CAMILO ENRIQUE HUARCAYA FARFAN,0,cusco
FABIAN BENJAMIN QUISPE CAZORLA,1,cusco
DARWIN EDWARD CCOLQUE CHUCTAYA,0,cusco
KARINA ENRQUEZ COILA,0,cusco
PEDRO MIGUEL OTINIANO COSTA,1,cusco
SAMUEL COCHAMA QUISPE,2,cusco
BALTAZAR NINA SUMA,0,cusco
LUIS ALBERTO TORRRES ARENAS,0,cusco
PAULO JESUS VERASTEGUI LUCERO,0,cusco
GLACIA SARA SANCHEZ MONTESINOS,0,cusco
PEDRO RAUL VALDIVIA MOJOROVICHJ,0,cusco
ALEX VALDIVIA ESCALANTE,0,cusco
JUVENAL ORMACHEA SOTO,0,cusco
MARCO ANTONIO CARBAJAL LUNA,1,cusco
ROBERT QUISPE MERMA,1,cusco
NESTOR VALDEZ MACCERHUA,0,cusco
ROCIO VELASQUEZ HUMPIRE,0,cusco
JEANET FRANCISCA GONZALES BELLIDO,0,cusco
JULIO CESAR YUCA NUNONCA,0,cusco
ESTEBAN CORBACHO ROJAS,0,cusco
FELICIANO VELASQUEZ VILCA,0,cusco
JESSICA BUSTAMANTE SARABIA,2,cusco
MARLON VIANTINY MAMANI RUIZ,1,cusco
MARIELA QUISPE MATHEUS,0,cusco
JOSE RUBEN SANTILLANA CORILLA,0,cusco
CAROLINA CARLA CARRILLO ARVILDO,0,cusco
JUAN MARTIN MUNDACA HUARANCCA,0,cusco
JACQUELINE LARREA CACERES,0,cusco
GUIDO LOVON CABALLERO,0,cusco
MALU HERALDINE MAMANI CONDORI,0,cusco
ABEL CHRISTOFER SAMANEZ APARCO,0,cusco
MAURO ASTETE MIRANDA,0,cusco
BERTHA PAZ GUILLEN,1,cusco
JIMMY TOCRA HUAMANI,0,cusco
JAMES VELAZQUE ROJAS,0,cusco
HILARIO LUCANA FLORES,0,cusco
NOLBERTO LUJAN QUISPE,0,cusco
OSCAR IVAN LAYME RAMOS,0,cusco
JOHN NORMAN PANTIGOSO MEZA,0,cusco
AQUILES MENDOZA DE LA CRUZ,0,cusco
GABRIEL GAVINO CACERES,0,cusco
NEYDA LUZ GUTIERREZ ZUNIGA,0,cusco
DINO RAMIRO ZAPANA,0,cusco
YULIANA KARINA TOLENTINO HUAROTO,0,cusco
JEISON JUSHELINO VILLAVICENCIO DIAZ,0,cusco
RAMIRO HERMOZA ROSELL,0,cusco
GUIDO YAGUNO QUISPE,0,cusco
DANIA CHAVEZ SALAZAR,0,cusco
CLAUDIA TATIANA SOTOMAYOR TORRES,0,cusco
DANTE SALAS VIZCARRA,0,cusco
FYNE ORIETTA FERRO FIGUEROA,0,cusco
FREDY ALMANZA BARRIGA,0,cusco
MARCOS HUAMANI FUENTES,1,cusco
ANTONIA PEREZ CURO,0,cusco
WASHINGTON TORRES PUMACALLAHUI,0,cusco
MANUEL UGARTE DEL SOLAR,0,cusco
ADOLFO ARAGON PEDRAZA,0,cusco
LUCIO ALBERTO VERA CHAVEZ,1,cusco
LUZ EDITH SUMIRE HUAHUACHAMPI,0,cusco
CARLOS E CHEHADE NINANTAY,0,cusco
GAMANIEL LAGOS VARGAS,0,cusco
SANDRA CCOYO MEJIA,0,cusco
ASUNCION MARTINA HUANCACHOQUE COSIO,1,cusco
WILFREDO YURI MENENDEZ DEZA,0,cusco
DENNISSE GLORIA HUAMANTICA PENA,2,cusco
JULIO TORRES CASTILLA,0,cusco
JULIO CESAR VARGAS TRUJILLO,2,cusco
MARCO PANTI AYTE,0,cusco
CRISTIAM BARRIO DE MENDOZA OCAMPO,1,cusco
RENATO VIZARRETA LIMACHI,0,cusco
YAQUELIN SARDON HUAYHUA,0,cusco
IRWIN DAVID HERMOZA CAMPANA,0,cusco
JHON ALEX SANDER CONDORI SUYO,0,cusco
EDWIN VALDIVIA ALVAREZ,1,cusco
EDITH JULIA QUISPE HALANOCCA,0,cusco
ABIGAIL APARICIO GUTIERREZ,0,cusco
JULIO CESAR FLOREZ PALOMINO,0,cusco
RONALD MONTES ROMERO,0,cusco
GUILLER ACUNA ROMAN,0,cusco
WASHINGTON ANGULO ITURRIAGA,0,cusco
FLABIO FLORENCIO BOMBILLA ANCAIPURO,0,cusco
SAMUEL BORDA TAMAYO,0,cusco
HANS BILLY CURASI TTITO,0,cusco
ORLANDO CORTES DEL CASTILLO,0,cusco
ADEL RENSO CHOQUENAIRA CONDORI,0,cusco
JULIO CESAR NINA HANCCO,0,cusco
FERNANDO MERCADO ZAMALLOA,0,cusco
PLINIO ANIBAL CASTILLA ANCCASI,0,cusco
SONIA TAINA ORCONI,0,cusco
CARLOS ALBERTO BACON RAMIREZ,0,cusco
EDGAR ANTONIO MAMANI YANA,0,cusco
ALFREDO HINOSTROZA AYALA,0,cusco
OSWALDO MELO ZEA,0,cusco
BELEN QUISPE CRUZ,0,cusco
EBERT LOAIZA ROJAS,0,cusco
SAMUEL JUNIOR VEGA QUISPE,0,cusco
JUAN CARLOS RODRIGUEZ AROSQUIPA,0,cusco
MIRTHA CHAVEZ PALACIOS,0,cusco
HUMBERTO HERMOZA MEDINA,0,cusco
FREDDY COBOS UMERES,0,cusco
HUGO RAMOS GALDOS,0,cusco
RUHT DELIA FERNANDEZ BACA LOAYZA,0,cusco
JOSE LUIS CORNELIO MONTANO,1,cusco
MICHEL DENNY NAVARRO CARHUAS,1,cusco
JUAN CARLOS SANCHEZ FERNANDEZ,2,cusco
SARIAH SHARMELY BOZA ALVIZ,0,cusco
LUCRECIA LLERENA GONZALES,0,cusco
ROGER HUISA BARRIENTOS,0,cusco
JULIO CESAR TTITO CCAMA,0,cusco
FIDEL HUAMAN HUARI,0,cusco
EDWIN YABAR JAVIER,0,cusco
JORGE LUIS CALVO JARA,0,cusco
SHIRLEY YAURI QUIRITA,0,cusco
SAUL SUAREZ RIOS,1,cusco
JORGE LUIS SALLO QUISPE,0,cusco
MARTHA CELIA VALDIVIA MOLINA,0,cusco
WALTER OJEDA AZURIN,0,cusco
CLAUDIO VILCA LUNA,0,cusco
MARCO AURELIO TOMAYCONZA FERNANDEZ BACA,0,cusco
TED HAMILTHON LIZANA VALVERDE,0,cusco
DEMETRIO FARFAN CANALES,0,cusco
JOVENCIO MARCELINO MERMA BEJAR,0,cusco
DONALD GASTANAGA ESCOBEDO,0,cusco
CINTHIA MARY VILLAGARCIA GONZALES,1,cusco
GEORGE MONTEAGUDO HUANCA,1,cusco
YURI EDIXON HUAMAN MEZA,0,cusco
WILLY EUSEBIO MAZA QUINONEZ,0,cusco
JORGE COSME CONTRERAS BERRIOS,0,cusco
GLADYS MICHAEL TTITO HUINAPE,0,cusco
GORKY ACURIO CARRENO,0,cusco
FREDY RODRIGUEZ CARDENAS,4,cusco
FRANK CARAZAS CHAVEZ,0,cusco
CHARLES PAUCAR ARNEDO,0,cusco
DENNIS EDILBERTO HUARCA SAICO,0,cusco
JESUS MAMANI MACHACA,3,cusco
RUDY HERNAN CHAVEZ JARA,0,cusco
HELMUT TABOADA DEL PINO,0,cusco
JOSE LUIS SERRANO ZUTA,0,cusco
GUSTAVO CARBAJAL OLIVERA,0,cusco
MILAN RENATO CACHI QUISPE,0,cusco
TEOFILO CHALLCO BERROCAL,0,cusco
OMAR YARIN MONTESINOS,0,cusco
ARNALDO TARAPACA FAYCO,0,cusco
GUILER ACUNA ROMAN,1,cusco
MARCO ANTONIO ALEGRE ADCO,0,cusco
AYDEE MEJIA GALICIA,3,cusco
LENIN QUISPE AGUILAR,2,cusco
MARCOS LUIS SIVINCHA HUANCARA,0,cusco
JHOEL CARLOS SALAS HUALLPA,0,cusco
JUAN NILTON CURAMPA HUANCA,0,cusco
MILAGRITOS DIAZ TORRES,1,cusco
ISAAC TTIMPO BAUTISTA,0,cusco
EVER JAIME TUERO FLOREZ,0,cusco
CINTHIA YUREMA ALMANZA PAREDES,0,cusco
RONADL PAREDES YANQUE,0,cusco
GREY KARINA HINOSTROZA SUTTA,0,cusco
VILMA CASTRO HUANCA,1,cusco
RONY BARRIOS MARCAVILLACA,0,cusco
JUAN CARLOS INCA HUACASI,0,cusco
IVAN NARCIZO LARICO MULLISACA,0,cusco
VIDAL PEDRO SOTO SANTA CRUZ,0,cusco
JOHN ARANYA TEJADA,2,cusco
EDIXON LAYME CALVO,0,cusco
CIRO ALEGRIA HUAMAN,1,cusco
RUBEN ELADIO CHAHUA TORRES,0,cusco
GYORGE JOEL QUISPE PAREDES,0,cusco
CLAUDIO CLEMENTE CHUYACAMA NUNEZ,0,cusco
WILSON ORLANDO CHOQUE MORA,1,cusco
SHAILA YULIANA LUNA SANTA CRUZ,0,cusco
ALDO RAMIRO GONSA ARAPA,0,cusco
RONALD DENNIS ARBIETO BENAVENTE,0,cusco
PAULINA VILLAFUERTE DE VARGAS,0,cusco
JIMMY JONH VEGA HUAYCHAO,0,cusco
OMAR ENMANUEL SOLIS AYARZA,0,cusco
REGULO TORRES TICONA,0,cusco
ALEX QUISPE PUMA,5,cusco
JORGE CUENCA BEJAR,0,cusco
FILDER RENE ROSA MENDEZ,0,cusco
MARCO ANTONIO RAMOS CASTRO,1,cusco
GIL REGULO TORRES TICONA,0,cusco
RONALD VERA GALLEGOS,1,cusco
GENNY MOSCOSO ZAMBRANO,0,cusco
OSCAR MILLA NOBLEGA,1,cusco
YELICETT CUSIHUALLPA MOLINA,0,cusco
LUIS CHAMPI CCASA,0,cusco
BRAULIO QUISPE YUPANQUI,0,cusco
HENRY CLEMENTE ANGULO YEPEZ,0,cusco
CINTHIA FIORELLA GARCIA TISOC,0,cusco
YOSETP KEVIN QUISPE GALICIA,0,cusco
ANA HAYDEE PALOMINO SOTOMAYOR,0,cusco
LUCRECIA HUACO LOPEZ,0,cusco
LUIS ALBERTO CAMEL PARIONA,0,cusco
LUCIO VILCA TICONA,1,cusco
CRISTHIAN FABER QUISPE HUILLCA,0,cusco
CARLOS DARIO SANTOS SANCHEZ,1,cusco
JAIME SANCHEZ SANCHEZ GUZMAN,2,cusco
LUZ MARINA LOAYZA TORREBLANCA,0,cusco
NERIO WILY MUJICA PACHECO,0,cusco
ASUNCION CCAHUATA CUTIRI,0,cusco
SAULO ISMAEL ZAMBRANO LOPEZ,0,cusco
EDGAR MAMANI YANA,3,cusco
JOSE MANUEL APAZA YUCRA,1,cusco
ANA ROCIO CCANA MAMANI,0,cusco
MAX JORDY PAUCAR HUACHO,0,cusco
KATHERINE SUSAN LAZO CRESPO,0,cusco
CARLOS ALONSO PACHECO HUACHO,1,cusco
KLEVER FLOREZ VALENZA,0,cusco
MARCIA STHEFANY MAMANI HEREDIA,0,cusco
EDWARD VALERY ROMOACCA CAZAS,0,cusco
MARIANO CRUZ RAMIREZ,0,cusco
JULIO CESAR VEGA HUAYCHAO,0,cusco
CESAR AUGUSTO JIMENEZ ESCAJADILLO,0,cusco
ROBINSON RUPA PILLCO,0,cusco
REYNALDO CHILO QUISPE,1,cusco
PERCY CHALCO PARISACA,0,cusco
ROGER AGUILAR ARONI,0,cusco
WILBERT ABEL MAMANI MIRANDA,0,cusco
LEONIDAS CANO QUIROGA,0,cusco
LUIS AMERICO DELGADO MARQUEZ,0,cusco
GLORIA SALLO PANIHUARA,0,cusco
HENRY CAMPANA TAMAYO,0,cusco
ORESTES CACHI RAMOS,0,cusco
EDGAR SANTIAGO ENRIQUEZ COAQUIRA,0,cusco
RUBEN VARGAS GAMARRA,1,cusco
ORLANDO VILLEGAS SIVANA,0,cusco
MARCO ANTONIO HUALLPARIMACHI FLORES,0,cusco
MIRTHA JANE QUISPE VASQUEZ,0,cusco
MIGUEL ANGEL LOAIZA SERRANO,0,cusco
HECTOR PAUCAR SOTOMAYOR,1,cusco
JOSE ANTONIO TELLO LUGLIO,0,cusco
MARCO ANTONIO FIGUEROA PEREZ,2,cusco
RAUL WILFREDO PARICAHUA CONDORI,0,cusco
