nombre,n_informes,region
VICKY GUERRA NAUPA,0,cusco
GUIDO GELACIO SUMARRIVA VALENZUELA,0,cusco
JESUS MIRANDA BARRIONUEVO,1,cusco
RENE ASCUE MUNIZ,0,cusco
MARISOL SONCCO CONDORI,0,cusco
EBERSON MARCIAL AREANAS PALOMINO,0,cusco
RENSO LAYME MAMANI,1,cusco
ESTEBAN VARGAS QUISPE,1,cusco
RICHARD FACRICIO MAMANI CHINO,0,cusco
CLAUDIA ROXANA QUISPE APAZA,0,cusco
URIEL MERCADO QUISPE,0,cusco
ALEX QUISPE MENDOZA,1,cusco
MARIA JULIA CARDENAS DE PUMA,0,cusco
KARLENIN BERNARDO CARHUARUPAY JARA,0,cusco
RUTH MARIA VERA CASTRO,0,cusco
HERNAN MARQUINA VILLEGAS,0,cusco
AVELINO ARIAS ESCOBAR,0,cusco
PAUL PABEL HINOJOSA HUAMAN,0,cusco
EDWAR CUBA TORRES,1,cusco
FUENTES JHON HUACAC,0,cusco
ALEXEI CHE USCAMAYTA GUZMAN,0,cusco
DANIEL CAYO PALOMINO,0,cusco
MARITZA PAREJA PATINO,0,cusco
URSULA PATRICIA CONCHA LOAYZA,0,cusco
LILIANA ROMAN QUISPE,1,cusco
CONNIE ELIANA ZARATE SALAS,0,cusco
LUIS ALBERTO LOAYZA CUBA,2,cusco
WILLY PENA VALDEIGLESIAS,0,cusco
WILLIAM LUQUE DIAZ,1,cusco
MENDEL DELGADO CAMPOS,0,cusco
JOSE EDGAR LIMA CHANI,0,cusco
CARLOS ERNESTO ANDIA QUIROS,0,cusco
ELIZABETH ENRIQUETA LLERENA SARMIENTO,0,cusco
FERNANDO BACA OLAYUNCA,0,cusco
AMANDINA BELLIDO CALANCHI,0,cusco
ADOLFO MACHICAO OLIVERA,0,cusco
NORMA MONTOYA CONCHA,0,cusco
HUGO PILLCO ORUE,0,cusco
JULIO CESAR LOAIZA CHACON,0,cusco
LUCILA ESCOBEDO VARGAS,0,cusco
MARIO GONZALO ALVAREZ ESTRADA,0,cusco
AYDE AMALIA ARAUJO MAMANI,0,cusco
LUIS ALBERTO PRETELL PRETELL,1,cusco
DAVID SEBASTIAN MENDIETA NUNEZ,0,cusco
SHEYLA DANAE YACTAYO AGUILA,0,cusco
SHERLY YELINA HUAMAN BACA,0,cusco
JAQUELINE IVONNE GANVINI VALDIVIESO,0,cusco
MIGUEL ANGEL CANAL BRAVO,0,cusco
GUISSELLE ANGELO SOTO,0,cusco
CESAR AUGUSTO HUAMAN HUAMAN,3,cusco
SAULO ISMAEL SAMBRANO LOPEZ,0,cusco
CESAR TITO BECERRA,1,cusco
WILBERT CASAFRANCA SAMAN,0,cusco
WALDO HUACHO SARMIENTO,0,cusco
EDUARDO MAURICIO CAZORLA,0,cusco
LINDSAY CAROLINA CONDO QUISPE,0,cusco
MARCELINO PERCY CAHUANA SERRANO,0,cusco
JACK JOUBERT DELGADO FIGUEROA,0,cusco
VICTOR HUGO LEON DE LA CRUZ,5,cusco
JULIO SARMIENTO MORON,0,cusco
DAVID HUAMAN GUZMAN,3,cusco
EDITH KARINA CISI CRUZ,0,cusco
GERGINA COLLANTES HUAMAN,0,cusco
KEVIN CERRON BARRERA,0,cusco
HERBER DARWIN GUTIERREZ VALLEJO,0,cusco
LUIS EMILIO PAREDES ZARATE,0,cusco
LUIS ALBERTO LOPEZ ROZAS,1,cusco
ELOY SUNI HUAMANI,0,cusco
ISAURO CARLOS ANCCA,0,cusco
NILSON HUAMANO CCOMPI,0,cusco
NILTON VARA CANSINO,0,cusco
KATIA DENNISE COVARRUVIAS VILLAFUERTE,0,cusco
MARIA DEL PILAR TABOADA CUADROS,0,cusco
LIGIA SOMOCURSIO ALARCON,0,cusco
VICTORIO TAPIA RIVAS,0,cusco
MICHAEL DANIEL DELGADO CHAHUILCO,0,cusco
ALEX CANDIA LOAYZA,0,cusco
HENRY WILEY LUNA CASTILLO,0,cusco
CESAR IVAR NAPIAMA CUMAPA,0,cusco
PERCY FERNANDEZ CARRERO,0,cusco
MIGUEL ANGEL ESPINOZA TORRES,1,cusco
GUILLERMO ALFREDO COLOMA DIEZ CANSECO,0,cusco
ELSA COTA CHURA,0,cusco
ELCY REGINA QUINTANA ORELLANA,0,cusco
KATERIN K PILARES CRUZ,0,cusco
CARLOS APAZA AMAU,0,cusco
JOSMELL ANDRE RETAMOZO FLORES,1,cusco
MARIA MILAGROS OLAZAVAL RODRIGUEZ,0,cusco
FREDY ANTONIO ZARATE HERRERA,0,cusco
MIGUEL ANGEL SOTO OBLEA,0,cusco
SILVIA QUISPE NAUPAC,0,cusco
ELIZABETH CACERES NUNEZ,1,cusco
RAYZON CRUZ QUISPE,0,cusco
GUILLERMO WILSON PALMA,0,cusco
GERARDO ARIZABAL TORRES,0,cusco
LUIS ALBERTO ASTETE LUNA,0,cusco
GLADIZ MAMANI HUILLCA,0,cusco
YOVERLY BOLANOS MUELLE,0,cusco
FERNANDO HURTADO CARRASCO,0,cusco
DAVID FERNANDO QUISPE QUISPE,5,cusco
JOCHINMI SABINO RIOS BARRIOS,0,cusco
GUSTAVO VELASQUEZ GAYOSO,0,cusco
CARLOS JOSE VIDAL OROSCO,0,cusco
IRENEO ANGEL LOPEZ KCACHA,0,cusco
BERNARDO MONTEAGUDO LUNA,1,cusco
YANIRA ASCARZA PEREZ,0,cusco
CLAUDIA PATRICIA PACHECO SANCHEZ,0,cusco
MARNET ALZAMORA GALARRETA,0,cusco
WILLY BRAVO APARICIO,1,cusco
NATALY MIRANDA ARREDONDO,0,cusco
PECK YALI SUAREZ YSLA,1,cusco
GLADYS RIVERA ESPINOZA,3,cusco
MARIO CHAMBI CALLA,0,cusco
MICHEL TONY HUALLPA MAMANI,0,cusco
LUWI GILBERT MENDOZA GONZALES,0,cusco
RINA BARRETO JARA,1,cusco
MARCO AURELIO TOMAYCONSA FERNANDEZ BACA,0,cusco
KARIN LUCANA BEJAR,1,cusco
MARIA ANTONIETA FLORES CARDENAS,0,cusco
JANE GUIZADO MOSCOSO,0,cusco
ALFREDO TITO RIVAS,0,cusco
MARIO JAQUEHUA ZAPATA,1,cusco
BRIHAM ERNESTO CAMPANA MEZA,0,cusco
GILBERTO URIARTE CANA,0,cusco
PILAR DANESSA LLANOS RODRIGUEZ,0,cusco
INDIRA HANCCO CHOQUISACA,0,cusco
ASCENCIO BRAULIO BACA CORONADO,0,cusco
DAVID ORTEGA MORA,1,cusco
FLAVIO CRUZ MAMANI,0,cusco
ROMEL CIRO CJUNO FLOREZ,0,cusco
RAIMAR ABARCA MORA,0,cusco
YOHN AUGUSTO LASTEROS HOLGADO,0,cusco
GILDA GLADIS CAVERO TORRE,0,cusco
KATHIA MARCELA ORTIZ FLORES,0,cusco
ROSENDO LANDIO MALAGA,0,cusco
WALTER GRAJEDA HUAMAN,0,cusco
YAZMIN ARECELY LEONELA JAUREGUI CCAHUAY,0,cusco
ROLANDO EDSON POMASUNCO TERREROS,0,cusco
MARCOS ANTONIO MENDOZA MIRANDA,0,cusco
JUAN CARLOS RODRIGUEZ GONZALES,3,cusco
MARIA GUISELLA SINCHE KCANA,0,cusco
RICARDO FRANCO CERRON SUBIA,0,cusco
JOSE CORPUS CABIEDES CONDORI,0,cusco
YULY TARCO ECOS,0,cusco
DANTE IZQUIERDO VILLASANTE,1,cusco
PEDRO LASTRA GOMEZ,0,cusco
FRIDA COLLATUPA CABRERA,0,cusco
FREDY SALCEDO ABARCA,2,cusco
LISBETH HUAMAN MONTANEZ,0,cusco
GREGORIO AQUINO VALENCIA,0,cusco
FROYLAN CARDENAS FARFAN,0,cusco
MARIO LOPEZ BARRIENTOS,0,cusco
MARIO MARCIAL VILLALBA DAVILA,0,cusco
NERI ROXANA AUCCAPURE QUISPE,0,cusco
CARLOS VALENCIA ESPINOZA,5,cusco
EMILIO ROMERO NEGRON,0,cusco
ALBERTO CARO PALAVICINI,0,cusco
JHON ROLDAN MONTESINOS,0,cusco
KLEBERT DIAZ CAMARGO,0,cusco
MOISES GUSTABO ALVAREZ MORANTE,0,cusco
HELEN CUENCA HUAMAN,0,cusco
DIANA ALARCON PAIVA,0,cusco
RONALD ATAUSINCHI ATAUCHI,1,cusco
VICTOR ALBERTO CASTRO CACERES,4,cusco
JOSE FRANCISCO SANCHEZ SANCHEZ,4,cusco
MELVYN JANET COLANA CUBA,0,cusco
JANOS TADEO REYNAGA MEDINA,0,cusco
RICARDO ORELLANA FIGUEROA,2,cusco
FELIX POCCO MAMANI,0,cusco
AURELIO HUILLCA PACCO,0,cusco
SAYDA KATERIN SANTANDER OSNAYO,0,cusco
FRANKLIN BEJAR MIRANDA,0,cusco
FERNANDO SAMUEL PAREDES BACA,0,cusco
GUIULFO DURIEL MAMANI MANGO,0,cusco
JULIO ENRIQUE RAMIREZ HUANCA,1,cusco
WILTON SANTOS CALDERON RUIZ,0,cusco
ROYER QUISPIRIMACHI AYMA,0,cusco
GUIDO SAN ROMAN LUNA,0,cusco
OLGER OLIVERA CONDORI,0,cusco
NORKA CONCHA RIOS,0,cusco
ROXANA ACUNA CHAMBI,0,cusco
JHON PAULINO BEJAR GALINDO,1,cusco
JOSE JARA TAPIA,1,cusco
EDWIN GUILERMO FIASCUNARI PANTIGOSO,0,cusco
IRWIN ARAGON GIBAJA,0,cusco
MARISOL PORROA FERRO,0,cusco
DANTE DANIEL NUNEZ PALACIOS,0,cusco
RENZO GUILLERMO ORTIZ DIAZ,0,cusco
JOEL HUAMAN QUISPE,1,cusco
LUIS RAMOS CALCINA,0,cusco
MIGUEL ANGEL GUEVARA REIME,0,cusco
AMANDA ARANIBAR MOLINA,0,cusco
NERY TORRES POBLETE,0,cusco
JOSE LUIS ESTRADA LIMA,9,cusco
JORGE HUAYTA QUISPE,3,cusco
DAVID HANCCO ROJAS,0,cusco
JOSE LIZARDO HUALLPACUNA ALEGRIA,0,cusco
DARWIN MELLADO VARGAS,3,cusco
CESAR NAYIB MONGE ZVIETCOVICH,0,cusco
UBERTO GONZALES BENDEZU,0,cusco
ROLANT ESPEJO ROSELL,0,cusco
ROSA VANESA TARIFA CLEMENTE,0,cusco
HENRRY PAREDES CATUNTA,0,cusco
ROBINSON CHECYA HUANCA,0,cusco
ALEXANDRA ESCOBAR APAZA,0,cusco
JORGE QUISPE UNOYSONCCO,0,cusco
RUTH DINA YUCRA HUAYLLASI,0,cusco
GRISEL DURAN VILCA,0,cusco
MARIANO LUPO ALVAREZ,0,cusco
MELQUIADES LLAIQUE TAIPE,0,cusco
LEONCIO HUILLCA AUQUITAYASI,0,cusco
ANID NIRVANA CAMARGO CAILAUX,0,cusco
AXEL GORKI YABAR VELAZCO,0,cusco
LUCIA DEL CARMEN CORAL PEREZ,0,cusco
ANGIE MULLISACA ROJAS,0,cusco
EDITH VIZCARRA GUTIERREZ,0,cusco
FLOR DE MARIS QUISPE RODRIGUEZ,1,cusco
FREDI MENDOZA FLORES,1,cusco
HENRY HURTADO CRUZ,1,cusco
HERBERT JESUS ZEVALLOS GUZMAN,0,cusco
MARGOTH LOZANO PULLA,0,cusco
JUAN BAUTISTA CUELA CHURA,0,cusco
JOSE FRANCISCO MONTALVO CUBA,0,cusco
JUAN CARLOS CCORIHUAMAN HUAMAN,0,cusco
LUIS ANTONIO PONCE LA JARA,0,cusco
ENRIQUE MOREANO COLQUE,0,cusco
JOSE LUIS PAREDES GAMARRA,3,cusco
SABINO ROQUE CHOCATA,0,cusco
GIANCARLO V FERNANDEZ VENERO,0,cusco
ROLANDO MENDOZA BEJAR,1,cusco
GERMAN NINA HUAMAN,1,cusco
EDGAR ARRAYA OCHOA,0,cusco
ALIPIO OROCHE MAMANI,0,cusco
NANCY ALBINA IRURI QUISPILLO,0,cusco
WILLIAN PUMA PARAVICINO,0,cusco
FIORELA CONDORI SAAVEDRA,0,cusco
MARIO FEDERICO BARRIENTOS TAPIA,0,cusco
WILFREDO PACCO QUISPE,1,cusco
MARLON ALVIZ CUSI,0,cusco
JESUS QUISPE QUISPE,1,cusco
HUGO RAMOS TOALA,0,cusco
BENJAMIN QUISPE HERMOSA,0,cusco
JOSE ANTONIO CCENTE OLARTE,1,cusco
JHENNIFER BERTHA HUAMAN HUAMANI,0,cusco
SARIAH CARPIO MENDOZA,0,cusco
MARCO ANTONIO DELGADO LEON,7,cusco
LUCIA QUITO MAITA,0,cusco
JUAN CARLOS CHAVEZ VILLALBA,0,cusco
YOLANDA AMPUERO MEDINA,1,cusco
YONY PASTRANA CHAVEZ,0,cusco
JOSE LUIS RAMOS MORA,1,cusco
MAYBEE FARID BECERRA RONDAN,0,cusco
JAVIER ERNESTO YEPEZ TITO,0,cusco
CARINA TEVES QUISPE,0,cusco
YOLDEN ORLANDO SALAS ALVINO,0,cusco
TULA YANETT MAMANI QUISPE,0,cusco
ELVIS CUSACANI CHOQUEZA,0,cusco
WELLS ELIUTH MORALES ALZAMORA,0,cusco
JOUSEPH ANDRE ALVARADO SEVILLANO,0,cusco
ELVA SUAREZ ACHAHUI,0,cusco
NESTOR ARZUBIALDE ZAMALLOA,2,cusco
FERNANDO ADOLFO BEJAR CONDO,0,cusco
LILIANA MARTINEZ DURAND,0,cusco
YENS WILLIAN PFUNO HUILLCA,0,cusco
ELEUTERIO VILCA AYMA,0,cusco
MAGALI MILAGROS LEVITA CHAINA,0,cusco
MILAGROS TINOCO OVIEDO,0,cusco
DAVIS STEWART MENDOZA QUISPE,0,cusco
LIDA VIOLETA CARMONA MANSILLA,0,cusco
JORGE SULCA OCHOA,2,cusco
IVONNE ALZAMORA TAYPE,0,cusco
FERDINAN SALCEDO MENDOZA,0,cusco
YELITSA LIVANO YVERICO,0,cusco
FERNANDO BEJAR APAZA,2,cusco
SIGISFREDO SAAVEDRA LIZARME,0,cusco
ALEX HUANCACHOQUE CUSI,1,cusco
MARCELINO PELAEZ ASCUE,0,cusco
CESAR OJEDA AUCACUSI,0,cusco
ALBERTO USCAMAYTA HERMOZA,0,cusco
JHON FREDY VENTURA NINA,0,cusco
YURI EDIXON HUAMAN MESA,0,cusco
SARIAH BOZA ALVIZ,0,cusco
EDITH KARINA CUSI CRUZ,0,cusco
GLACIA SARA SANCHES MONTESINOS,0,cusco
WILLIAM ENRIQUE GIBAJA GUEVARA,0,cusco
FRANGOIS MAMANI RAMOS,0,cusco
PEDRO MAMANI MAMANI,2,cusco
HECTOR HUGO RAMOS BEJAR,1,cusco
HUGO MADERA PAREDES,0,cusco
EVERT WILSSON PARRA ORTIZ,0,cusco
VICTOR REONIL ALARCON NULEZ,0,cusco
JOHN MAX NOGUERA ORIHUELA,0,cusco
FLOR QUISPE QUISPE,1,cusco
RICARDO PEREZ BAEZ,0,cusco
PAULINO OCHOA MELGAR,0,cusco
LUIS ALBERTO RAMOS ALZAMORA,1,cusco
AYDEE PEZO FERNANDEZ,0,cusco
CESAR MEDINA ALPACA,1,cusco
LUCIO MELO NEYRA,0,cusco
ZENOVIV ORDONEZ RODRIGUIEZ,0,cusco
HEMERSON QUISPE CCORI,0,cusco
THALIA JOSELYN TAPIA PAREDES,0,cusco
HENRY JULIO ALFARO DIAS,0,cusco
JUAN ARIUS CANDIA BRAVO,1,cusco
EDDA JUANA VILCHEZ PINARES,0,cusco
FREDY PAREDES MANSILLA,0,cusco
JOEL FRANKLIN QUEZADA MARQUEZ,0,cusco
EFRAIN JUNIOR VALCARCEL SEGURA,0,cusco
HAYDE URQUIZO QUISPE,1,cusco
BELTRAN AYMA CONDORI,0,cusco
JOHN JERRY FERNANDEZ HUAMAN,0,cusco
JUAN JOSE PRADERA QUISPE,2,cusco
VLADIMIR LUQUE QUISPE,1,cusco
FROILAN CABALLERO PARRA,0,cusco
FERNANDO MIRANO CHIPANA,0,cusco
ELIZABETH LICUONA LEON,0,cusco
JUAN TEJADA CONOSUELO,0,cusco
INDIRA MEZA FLORES,0,cusco
JOYCE VITORINO VILLEGAS,0,cusco
ELVI GALICIA RAMIREZ,0,cusco
ROBERTO NUNONCCA PACCO,0,cusco
MIRTHA QUISPE VASQUEZ,2,cusco
FLAVIO SANTIAGO PACHECO PERALTA,0,cusco
ERIKA SANDY CARLOS DUENAS,0,cusco
CARLA LINAN MEJIA,0,cusco
CATALINA FLOREZ TUNQUIPA,0,cusco
LALO ABDON TARIFA HUILLCA,1,cusco
VICTOR HOLGUIN CUTE,0,cusco
WASHINGTON JULIO LECHUGA CANAL,0,cusco
FIDEL GAMARRA SOTO,0,cusco
EDGAR ALVAREZ ARAGON,1,cusco
CATALINA JIMENEZ AGUILAR,0,cusco
ANGEL SANTIAGO ALTAMIRANO VEGA,0,cusco
JOSE YABAR SALAS,1,cusco
MAURICIO ENZO LAYME CORDOVA,0,cusco
ULICES CHINO CCALLI,0,cusco
ALEXANDRA ESTHEFANIA GARCIA CUETO,0,cusco
JUAN JOSUE CARBAJAL BLAS,0,cusco
HUGO MOISES ZANABRIA DIAZ,0,cusco
JUVENAL HUAMAN PEREIRA,0,cusco
JORGE GALDOS TEJADA,0,cusco
GUSTAVO SANCHEZ PERALTA,1,cusco
MELISSA RADO TITO,0,cusco
MELANY B ESPINOZA MORMONTOY,0,cusco
CARLO FABRIZZIO GARMENDIA WILSON,1,cusco
JORGE MIRANDA ZUZUNAGA,1,cusco
JOSE LUIS MIRANDA CABRERA,1,cusco
JOSE ENRIQUE HUILLCA NUNEZ,0,cusco
MERY ANGELA QUISPE HUARANCA,0,cusco
ANGELICA PAUCAR CHOQUE,1,cusco
HERMITANO CALLER CONTO,0,cusco
JESUS FUENTES MUJICA,0,cusco
DANIEL ALEJANDRO GARCIA CAVERO,0,cusco
MANUEL ROLANDO TICONA MEDINA,1,cusco
INGRID PAOLA GUERRERO ARAUJO,0,cusco
ALAN JONATHAN GARCIA MONTANEZ,0,cusco
ABEL AUCCA BARCENA,2,cusco
OSCAR CLEMENTE VALVERDE,0,cusco
ISABEL ARRIAGA ALARCON,0,cusco
CARLOS ALBERTO MORALES ARANABIA,0,cusco
EDSON JUNIOR GAMARRA COTOHUANCA,0,cusco
CAMILO ENRIQUE CHAHUARA NAUPA,0,cusco
KAREN YAHAIDA CHALLCO CASTILLO,1,cusco
HARDY BENITO RONDON VALDIVIA,0,cusco
HUGO EDINSON FUENTES TONE,0,cusco
JOSE ALFREDO CUBA CUTIRI,0,cusco
GISELA NEIRA RENTERA,0,cusco
MARLITH VASQUEZ CHAPARRO,0,cusco
JHONNY DAVID VEGA CHUQUIYURI,1,cusco
HECTOR FORTUNATO FIGUEROA TORRES,0,cusco
GISBERT LENNIN BURGA ABANTO,1,cusco
JUAN AMILCAR VARGAS LUNA,0,cusco
DANTE PILLPINTO BUTRON,0,cusco
JENRRY W FERNANDEZ MAMANI,0,cusco
JAMES VELASQUEZ ROJAS,3,cusco
FRANCISCO TOCCAS QUISPE,0,cusco
ROXANA ELVIRA PALOMINO GOMEZ,0,cusco
MARIO TEOFILO LOAIZA MORIANO,1,cusco
CESAR WILDER CERVANTES BELLO,0,cusco
FIDEL ALLENDE OBLITAS,0,cusco
MARITZA QUISPE AUCCAISE,0,cusco
LEONARDO TINOCO DELGADO,0,cusco
WILLIAM GABRIEL OLIVERA YSMINIO,0,cusco
FREDY CARBAJAL YANASUPO,0,cusco
LUIS ENRIQUE CHAVEZ TORRES,1,cusco
VILMA DE LA TORRE DUENAS,0,cusco
AMERICO BOCANGEL CANAL,0,cusco
CRISPIN BOLANOS MEDINA,0,cusco
YONY FARFAN GACIUT,1,cusco
LUCILA CRISPIN CONDORI,0,cusco
NILS SUELDO GARCIA,0,cusco
ALVARO TOMAS OJEDA ROSAS,0,cusco
JOSE ANTONIO NINA PACHECO,3,cusco
FREDY PONCE DE LEON CCOSCCO,0,cusco
LIZ LLERENA CAJIGAS,0,cusco
MC ARTHUR ARRIOLA GIRALDO,0,cusco
NICOLAS LEONCIO GARAY CAVIEDES,0,cusco
OSCAR HUGO BERROCAL SANCHEZ,0,cusco
ELI URBANO TELLO,0,cusco
RICARDO VILLARINO ASPUR,0,cusco
EDMUNDO DIOMEDES TORRES VALDIVIA,1,cusco
ALFREDO PALOMINO BENDEZU,1,cusco
BRAULIO GALDOS SANABRIA,0,cusco
DARWIN ISAAC MUJICA NUNEZ,0,cusco
EDWIN CHULLA VILLA,0,cusco
BARUSCA KARIN QUISPE PEREZ,0,cusco
KAREN MILUSKA LOPEZ ARCE,0,cusco
JULIA LIBERTAD QUISPE ARCE,0,cusco
VICTOR JOSEPH ARTEAGA ESCOBAR,0,cusco
RICHARD RUPERTO GARAY TAMAYO,0,cusco
BARUSCA KARINQUISPE PEREZ,0,cusco
KARINA LEONOR GUTIERREZ LEON,0,cusco
HENRRY FERNANDEZ MAMANI,0,cusco
TICONA REGULO TORRES,0,cusco
MARIA CELESTE QUISPE PUNA,0,cusco
LUZ MARINA QUISPE HUARAYA,0,cusco
JULIO MIGUEL CERANTES BALLON,0,cusco
EMERICA SANDY COSSIO MARTINEZ,0,cusco
HUBERT LOAYZA MAMANI,0,cusco
JULIO MIGUEL CERVANTES BALLON,0,cusco
EYLEEN MILUSKA MEJIA RIVERA,0,cusco
FANNY VICTORIA LEVANO CAVERO,0,cusco
VICTOR HUGO HARO HIDALGO,0,cusco
JOSE WILFREDO GARCIA SUAREZ,3,cusco
JORGE SAUL BENDEZU GARCIA,0,cusco
RUBEN CACERES MENDOZA,0,cusco
MIGUEL ANGEL TTITO CCAMA,0,cusco
ANGELA GRACIELA CONCHA NAVIA,0,cusco
RENATO GARCIA CUSIHUALLPA,0,cusco
TEODOSIO HUANCACHOQUE NIETO,0,cusco
JOSE VICTOR CAMANI CAPCHA,0,cusco
PERCY HUALLPA DORADO,0,cusco
OLGER HUAMAN CASAZOLA,0,cusco
VICTOR MANUEL VILLA CHAMAN,0,cusco
ROSA AMELIA VALDIVIA SOTO,0,cusco
ALEX DANTE MUNOZ PIMENTEL,1,cusco
CECILIO HANCCO LOPEZ,0,cusco
ELTHON HUAMANI FLORES,0,cusco
LIZET SALDIVAR RICALDE,0,cusco
AMANCIE PINTO HUAMANI,0,cusco
JULIAN PUELLES HUAMANI,0,cusco
MARIA VIRGINIA CURI GARCIA,0,cusco
GUILLERMO PAUCAR CARLOS,1,cusco
ALBERTO MERMA SOMOCURSIO,0,cusco
YEHUDI YEMURI YEPEZ VASQUEZ,0,cusco
MANUEL PORTUGAL GARCIA,0,cusco
HECTOR MONTES RODRIGUEZ,1,cusco
ALEJANDRINO HANCCO PALLARA,0,cusco
WILBERT VICTOR ATACO ZUNIGA,0,cusco
RONALD GAMARRA SANTOS,1,cusco
HUGO CASTRO CORTEZ,2,cusco
PEDRO ROMAN LANTARON,0,cusco
MITSHY SHARMELY COAYPA CUPI,0,cusco
CARLOS HUGO JARA BUSTAMANTE,3,cusco
YAKOV REYNALDO CHOQUE CAMPO,0,cusco
AMERICO ROMERO RODRIGUEZ,2,cusco
MIGUEL ANGEL HINOJOSA MISME,0,cusco
RAYMUNDO CCORAHUA QUISPE,0,cusco
EDUARDO MARCELO QUISPE NINA,0,cusco
PORFIRIO CARRASCO TAPIA,0,cusco
FERMIN AGUILAR ARONI,0,cusco
MILTON LAZO CCOTO,0,cusco
JUAN VIZCARRA ESPINOZA,0,cusco
CIRILO YUPANQUI QUISPE,0,cusco
FREDDY MARCELO CRUZ HERRADA,0,cusco
DAVID QUISPE QUISPE,5,cusco
GRIMALDO DIAZ VENERO,0,cusco
JORGE LUIS CARO PALAVICINI,0,cusco
BENDICTO ENRIQUEZ HUAMANI,0,cusco
CARLOS EDUARDO ROBLES GRAJEDA,0,cusco
CIRO GASPAR CAZORLA CALDERON,0,cusco
BRAMMER GUARDAPUCLLA MASIAS,0,cusco
JAVIER ARRIOLA SULLA,0,cusco
LEONEL PAZ HERRERA,1,cusco
ALEXANDER CHECCA APAZA,0,cusco
RONAL PAREDES CONSA,0,cusco
WALTER MACHICAO MONROY,0,cusco
MARISOL LISVE VARGAS MONTANEZ,1,cusco
MANUEL LENIN ZEGARRA DIAZ,0,cusco
SAMUEL ALEGRIA PASTOR,0,cusco
RICARDO RIOS APARICIO,0,cusco
ANDY LOPEZ MAMANI,0,cusco
RAUL CHARA CHOQUENAIRA,1,cusco
EFRAIN ENRIQUE ALVAREZ UNDA,0,cusco
JULIO FELIPE MENA RAMIREZ,0,cusco
CRISTIAN LIZARAZO PEREZ,0,cusco
RILDO YURI LOZANO CUSI,0,cusco
JUAN LUIS QUISPE YUCRA,0,cusco
ELAR WASHINGTON HUISA HUAHUASONCCO,0,cusco
HEBER GUILLEN HUAMAN,1,cusco
FRANCISCO LAURA DE LA CRUZ,1,cusco
PAUL CONDORI MOJO,0,cusco
EDER DINO PAJSI QUIROZ,0,cusco
YANET MARCELINA ARAGON AEDO,2,cusco
MARITZA VALDIGLESIAS SULLCAHUAMAN,0,cusco
ALCIDES HUAMAN APARICIO,1,cusco
GUIDO ALVAREZ CHAVEZ,0,cusco
JIMMY FARJE NOVOA,0,cusco
JOCELYN ELINOR CASAS GARCIA,0,cusco
BENERICTO CCAMA PALOMINO,0,cusco
KENY DURAN AYMA,0,cusco
MIKE PAUL PONCE GONZALES,0,cusco
SIXTO CARLOS VILLAVICENCIO MAROCHO,0,cusco
JULIO CESAR ENRIQUEZ IBARRA,0,cusco
JOSE EDUARDO HUANCA CHOQUE,3,cusco
JOSE ERNESTO ROJAS GORVENIA,0,cusco
WASHINTON TORBISCO SOSA,0,cusco
ALEJANDRO EDGARDO AHUMADA ASPILLAGA,0,cusco
OMAR LENIN CUESTAS HUALLPA,0,cusco
RUBEN CHACAHUASAY SOTO,0,cusco
CARLOS AMERICO CABELLO QUITO,0,cusco
DENNIS CUNZA SERRANO,0,cusco
WILBERT ESCALANTE HOLGADO,0,cusco
VILMA APAZA QUISPE,0,cusco
MARIA ELENA SALAS MOSCOSO,0,cusco
VICTOR NELSON ACHAHUANCO MAMANI,0,cusco
MERK WIGMAN NEYRA JERI,1,cusco
FRANCISCA NAUPA BANOS,0,cusco
WILHELM GEORG MURILLO LAZO,0,cusco
SIXTO CONZA MOZO,0,cusco
PEDRO SULLCA MEJIA,0,cusco
ARTURO QUISPE YAURI,1,cusco
ANGEL ESCOBEDO ARIZACA,0,cusco
RONALD ANAHUE BERNA,0,cusco
WILBER ALAN CHOQUEPUMA USCCA,0,cusco
JHULVER RENAN CASTILLA CONDORI,0,cusco
KATERINE HUILLCA APAZA,0,cusco
JOSE MANUEL MIRANDA VALENCIA,1,cusco
ANGELICA ROJAS CACERES,1,cusco
JOSE LUIS GARAY HONOR,0,cusco
JEFRY ARANIBAR PILARES,0,cusco
HERNAN SACHA PINEDA,0,cusco
ABRAHAM PAUCAR CASTELLANOS,0,cusco
RONALD CALDERON MENDOZA,5,cusco
RUDOLY HUAMAN RIOS,0,cusco
YESSIKA FARFAN QUINTANA,0,cusco
YURI VALENCIA SEGOVIA,1,cusco
PIO CHALLCO LLAMPI,0,cusco
YOLVI QUISPE ROCCA,0,cusco
LIZBETH ARAOZ TARCO,0,cusco
YUDITH ORMACHEA VILLAFUERTE,0,cusco
HERNAN YUCA ESCOBAR,0,cusco
ROSMERY RIVAS SALAZAR,0,cusco
CHARLES NESTOR CHECYA ALATA,0,cusco
LISSY EVELYN FERREL CUELLAR,0,cusco
ADA SARA DOLMOS BANDA,1,cusco
AYDEE HILARES SOLIS,0,cusco
MIRIAM MADELEINE OLIVERA GONZALEZ,0,cusco
GUSTAVO ENRIQUE JOSE BUENO LAZO,0,cusco
JOHN JERRY FERNANDEZ QUISPE,0,cusco
JUAN CARLOS AGUILAR CUTIRE,0,cusco
BETSY ROXANA BUSTAMANTE PARICOTO,0,cusco
ANA LUZ RAQUEL CONCHA ROMERO,0,cusco
KRISHNAMUR ALI ZAVALETA OTAZU,1,cusco
